can a home owner of a single family house be bounded by hoa ccr if a hoa was dissolved  years ago	1
whats the purpose of a waiver	1
how to proceed to request the tenant to move out	1
i am the property owner	1
my friend rents a room from me without signing a contract	1
my friend has been bringing his fries come over and stay with him	1
i cant take it anymore and told them to move out	1
my did not say anything but his friend claimed we cant ask them to move out	1
can i ask for expedite schedule for my oat appointment if im pregnant and my due date is during those days	1
do i need to sign a release for my information to be released to my attorney	1
i sent an email to tenant saying ok to pay rent late this month	1
i changed my mind and want to give a  day notice	1
should i wait until the terms of my email have passed	1
if i give  day notice  and proceed with unlawful detainer can tenant use the email i sent her giving permission to pay late as a defense	1
can i have custody or visitations with my children	1
can a daca recipient qualify for rent to own properties	1
how do i have my criminal record sealed	1
also how do i get my charges removed and sealed	1
if a person was denied citizenship status because he didnt register for selective servicecan he reapplyget approved	1
my husband was denied citizenship because he did not register for the selective service before age	1
apparently when he adjusted his status to legal resident he signed a document stating he would register	1
we werent aware he had to file until we tried to obtain citizenship for him	1
if we file again stating the reason he didnt register will he be denied again	1
i work  hour shifts and do not get a break	1
some days i work  hours and do not get a break or lunch	1
i got a ticket for jaywalking two years ago	1
will this affect when i renew my green card in	1
my ex is recently got locked up how would i go about getting the custody orders changed back to me	1
we share joint custody and he has physical custodyas he would not let me move with the kids out of the state of ca so the judge stated that the kids would stay with him  he lives with his mother and has no job while we fight it out in court as i live in germany with my husband who is active duty army and i work for the government	1
he recently got locked up for drug possession and sales so my son is with his grandmother at her house	1
do i have to appear in court to get the custody changed or can i just call the judge who has our case and let him know whats going on and will he just change the orders	1
what does the letters ga and ka mean on the beginning of a court case number	1
in ca a divorce was filed in  but not completed  person married another	1
st wife wants his stuff	1
he died and first wife wants to plan service	1
second wife is on drugs asking for donations and says she is not payiung for anything	1
he left kids from adults to yr old none with nd   wife	1
and legal wife wants his personal belongings from nd wife	1
no real estate only personal momentous	1
how do we invalidate nd illegal marriage as we have him in funeral home as nd illegal wife will not allow us to address his funeral or even get his clothing	1
new job wont hire me because i have lb restriction and they require	1
can i be accomodated	1
i did a lb testpassed	1
does a residence get stepped up basis if sold after death	1
does the sale after death qualify for $k exclusion	1
moms residence was in her living trust	1
after she passed away in  the home was sold in	1
the form -s shows the seller as the revocable trust	1
mom bought the house and it was her main residence after divorce in  for $k	1
she never remarried	1
it was appraised for $k one month after she died	1
it was sold for $k  months later	1
does the home get a stepped up basis	1
does the sale qualify for the $k home sale exclusion	1
our son has lost custody of our  grandsons their mother has complete custody	1
how can we get visitation rights	1
can we try to contact our grandsons they are    yrs	1
old  their mom has complete custody how can we try to see them	1
we had a very loving close relationship before mom got full custody	1
if law enforcement have an arrest warrant is that sufficient to enter a suspects home to arrest them	1
am i able to sue my ex fiance for punching me in the face unprvpovoked while staying with his parents in their home	1
occurred in early may in california	1
he came to the room i stay in and became aggressive toward me yelling and pushed me into his mothers antique dresser twice then began to turn to walk awayi thought then turned around and punched me in with his right fist hitting me on my left check	1
i went upstairs immediately and told his parents	1
who did nothing but tell me i should move home or he would continue   to abuse  me	1
i did not go to hospital due to the fact it wasnt the first time i didnt think it would leave my cheeck numb in places even now and i had no money or insurance	1
now they want me to get out of their house with nowhere to go	1
ive been in the usa since i was  yr old is there any loopholes of getting my residency or citizenship	1
never been anywhere but the usa in my life besides where i was born but never been back since and i have no relatives i know of	1
i recently moved to ca from sc	1
my husb is in sc in a state prison	1
is there a way i can get him transferred here	1
he is serving a -year sentence with  completed	1
my sister is executor of our mothers will	1
i am left real property but my sister wont give me title	1
sister is living in england enjoying herself while i cant get hecm to improve property pay the taxes etc	1
i am disabled and cant even afford simple joys of life under these circumstances much less afford to pay a lawyer up front	1
can ca separate re acquired before marriage be transmuted to community property because mortgage is paid by both spouses	1
do i have to register by the secretory of state in order to preform or assist a client in completing immigration forms	1
my signature was forged on the affidavit of support i- as a petitioner sponsor what will i do	1
i got pulled over on a bogus traffic stop and got my car searched for no reason except that i looked high i was not givi	1
no drug or achol test was giving drugs were found on passenger not on me or anywhere else in car i got arressted and charged with transportation with intent to sell is this leagel i have no prior criminal record only one traffic violation in my	1
life and the da wants me to do six years is there any why i	1
this i feel it was an illleageal search and illegal traffic stop plz help me	1
before she died my sister gave me all her photographs negs rights to her work	1
how do i copyright them	1
she and i collaborated on many and i digitally developed many for her	1
i have her original prints and negatives for most of her work	1
break a lease	1
my  year old dad is in the middle of a one year lease at an apartment in tucson	1
he lives alone	1
there are no family nearby and he needs to move in with my sister in utah for health reasons	1
he can obtain a doctors note supporting this	1
the apt landlord wont return a $ deposit	1
i think it states it is totally refundable after the lease- but he had  free month at signup	1
does the law allow him to recover deposit and break lease for a documented health issue	1
even if terms of lease state otherwise	1
my mother passed away in	1
we just recently changed the title	1
now the supplemental tax is huge	1
want to appeal	1
i want to find a lawyer that does individual property tax appeals	1
do i need an immigration attorney	1
i applied for my green card renewal last year	1
when i applied i lived in a different address and moved to my new one before they delivered it to me	1
they mailed it to my old address and i never received it	1
i was told to resubmit my application without the $ fee and attach a letter explaining the situation	1
i got a receipt from them saying it was in process and  months later i get a notice saying they terminated my i- form because approving it would be a duplication of this benefit and i had to refile with the correct fee	1
i would like to file for citizenship in order to avoid paying the $ again	1
would my application for citizenship be denied and the $ forfeited if i apply using the receipt for application that i received from uscis	1
settlement letter from my attorney	1
years ago i injured my leg at work	1
i moved from area moved with family financial problems	1
have not heard from attorney for  to  years  got letter  months ago if i wanted settle my medical	1
there therapy h wave machine ive been using since i moved	1
ive been trying contact him for  months	1
am i not entitled  cause how long i have not seen a doctor	1
did my attorney  mishandled my cause completely	1
cause i tried communicate but he ignores my calls	1
if im out luck be nice just say than me being ignored	1
if i legally change my full name but someone writes me a check to my old full name will it not work if i deposit it	1
or maybe itll work better to always show my court evidence of the name change when i deposit	1
im not talkin about married name	1
im talking about full name	1
first middle and last	1
california highway patrol jurisdiction in national forest	1
i lent my car to a friend and he accidently used his old handicap placard	1
car was towed and i received  citations	1
car automatically locks after  sec	1
sfmta broke into my car and took the old placard and rummaged through my glove box	1
what is a   notice of intent	1
do i need a lawyer to file for bankruptcy	1
what is best approach for dealing with undeclared overseas assets	1
have been accepted into irs amnesty program but penalty is  of total assets while my tax liability is very small	1
am considering opting out and pleading ignorance of statute thus negligence	1
is this wise	1
county open up a child support case on my sons father	1
they send me a fl-  form how to i fill itt out	1
question  child support a	1
i consent to the order requested b	1
i request the following chilc support order	1
can a neighbor reclaim their property outside of an existing wall fence separating our properties	1
when we purchased our home there was an existing wall separating our property from our rear neighbors	1
the neighbor claims and the wall is on her side of the property line and that a portion of land that is on our side of the wall is hers	1
she has recently planted bushes and installed tarps on our side of the wall claiming that she is just protecting herself from prying eyes	1
the neighbors property is on a hill above us and we have no view of her property	1
can the neighbor legally install plantings and other items tarps on our side of the wall	1
we believed that all of the area on our side of the pre-existing wall was a part of our property	1
my listing agent set the sales price and sold without verifying the payoffs on the first and second against my house	1
when escrow closes there will be nothing left for me as seller after closing and commissions	1
who is legally responsible to verify existing loan payoffs before sales price is set	1
seller or sellers agent	1
is there caselaw a statute or regulation you can provide me	1
i dont know how long aos would take	1
the aos will be filed in la	1
yet i want to stay in vallejo	1
hello i need to ask a question i am  and i am being petition	1
i am in the us and my father is filing for my petition	1
he told me that i have to stay there in la before my papers run	1
i am currently in vallejo california with my sister and my grandparents	1
in a few days i will start going to school here in vallejo	1
but my father suggests that i should go to la and we would file adjustment of status	1
which i know would cost a lot of money	1
i want to stay with my sister i dont want to stay with my father	1
my parents are divorced ever since i was  i dont want to stay with my father and step mother	1
because i know it would be very hard	1
i dont know what to do	4
i know the aos would take long	1
reply as soon as possible	1
my husband died	1
we are both listed as owners on our home property title	1
how do i remove his name	1
my home is in los angeles county california	1
do you need a lawyer to help fill an appeal	1
what can happen to a kid going to school and getting caught with weed for sale and the kid is yrs old	1
how do i find my legal rights to a verbal agreement made between my dad and myself that involved property investments	1
made offer on a home w  re agent	1
unhappy w  agent	1
im a legally obligated to finish with him or can i choose other	1
not exclusive agent	1
just specific to this offer	1
i did not like how he handled and represented me to listing agent	1
do i have to do anything to end the relationship or can i just go another direction with another agent	1
and just cease contact	1
in california can a living will override my insurance policy naming my husband as beneficiary if he has a gambling addiction	1
can i file immigration paperwork in ca if i live in another state	1
i have lived in ca for  years and have moved to texas the last couple months im in the process of fixing my immigration status	1
i trust my lawyer i had in ca can i fly back and still do my paperwork and file it in ca	1
can i discharge a costs judgment from a lawsuit	1
what is a corporation assignment of deed  of trust filed with the county recorders office	1
i am a -year-old living in california is there a loophole to becoming an adult early	1
[details]	1
i am graduating high school in january  however will not be turning  until august	1
is there a loophole in the age of majority law that allows me to visit a friend for a week without parental consent without the friend getting in trouble for   harboring a runaway	1
the friend is  miles away in illinois	1
if children are born out of wedlock does the mother have full custodial rights	1
my foster daughter  is in jail because of a lie she wants me to have the kids while she is there the kids are born out of wedlock and the father is not a citizen here does the mother have full custodial rights and can she sign the children over to me so that his family does not leave  with them	1
we have an order for private mediation and i cant afford it is it enforceable	1
my boyfriend is a parolee but does that give them the right to frisk me during a search	1
one of my two sisters refuses to sign and return the notarized court document to finish probate	1
if you are a respondent in a case and are filing an ex parte do you file as a respondent or petioner	1
im  is it legal to have sex with a  year old woman with both of our consents	1
and is it legal for us to kiss	1
state of california	1
how can you force a company to provide its insurers information once you are injured on the companys property	1
how can i force the re-conveyance of a deed of trust when there was never a note	1
my wife forced me to record a deed of trust on a property i inherited from my father	1
if i didnt she was going to divorce me and talk half of everything	1
all she asked for was a deed of trust not a note	1
so i signed it and it recorded	1
i figure if anything happens to me at least shell have that money for the kids	1
fast forward  years and shes divorcing me anyway	1
but because there is no promissory note she cannot foreclose	1
however there is still a cloud on title how can i force her to re-convey or sign a zero demand	1
there was never any consideration paid to me no debt ever existed nor did a note	1
how can a court grant temp custody  be ready to remove parental rights when parent hasnt been served  case is secret	1
can i remove my name of a cosigning a house with my sister when her husband is threatening to hurt me	1
ca bar keeps leaving me messages trying to get me to sign a paper that says i dont work on cars in public should i doit	1
i fixed my ex gf carano  monthso later she called in the bar people should i sign the paper this guys has shown up to my house and has been harassing me	1
how can i keep my dad house if he left no will and he left a under age kid	1
my dad pass away a month ago	1
he did not leave a will but he has a house paid off which we all lived with him	1
the thing is that my nonworking lazy brother of  year old wants to keep it all to himself	1
my dad has a underage kid under  can he keep the house	1
or what can we do to keep the house and kick him out	1
if i can prove that he does nothing and owns child support	1
i can show fraud in the granting of a loan to someone who has filed bankruptcy - what do i need to do file	1
is a vc m a misdemeanor or felony	1
reviewing a court transcript and it does not say felony or misdemeanor conviction	1
just that probation was granted for st offense	1
can two of three people on title enter into a rental agreement	1
i own a property with two sisters one of which lives in the home and plans to vacate sometime this year	1
my other sister and i would like to rent the home for a year	1
can a rental agreement be binding with  of the  owners as landlords	1
can workers compensation be transferred from idaho to california	1
idaho fallsid to victorville ca	1
if you have two different litigations happening non-connected	1
can both opposing counsels share information	1
i am a defendant of two very different suits	1
i believe two the two litigation counsels for the opposing parties are sharing information with one another	1
i am looking to see if a specific business has filed for bankruptcy how do i do that	1
the business is located in downey ca	1
how can i check my boyfriend case status	1
what does the term    and does   mean when explaining the list of defendants	1
my husband had an accident in jail fell and cut his thumb toe and had an infection	1
also was throwing up and then taken	1
he was taken to hospital and nothing was communicated to my husband and they wanted to do surgery but it did not happen now he is worried because he never knew what he had	1
can he accuse the martinez director because they are not telling him or notifying anything of his health	1
this has been the issue with my husband can he process a sue	1
if my spouse filed an rfo in response to a default divorcebut hasnt served yet would i be served if i got them myself	1
new court date is in three weeks he is supposed to serve within  days but hasnt	1
if am requesting monetary damages for future lost wages  emotional distress are those compensatory damages	1
im going thru a divorce	1
she has a laweyer	1
if my ex and i agree on everything do i need a lawyer	1
can we use mediator	1
i dont want to get a lawyer	1
im agreeing to half of everything	1
housemoney	1
child custory	1
i just want to get over with	1
she also agrees	1
i live on a golf course and built a small but permanent wall along the length of what i believed my property line was	1
as it turns out i actually built the wall on the golf courses property not mine	1
they dont seem to care but will i have an issue if i ever go to sell or refinance my house	1
how can i find a good foreclosure defense attorney	1
can a employer physically assault and strangle their employee	1
or independent contractor	1
if a delivery driver is assaulted by employer and another person	1
can the employer and said other person be liable for personal injury to said delivery driver	1
if the employer and said other person used a tie-down strap to strangle or choke or attempt to cause harm to said delivery driver	1
neighbors mcmansion basement excavation subsidence concerns  deep only    from property line have i any rights	1
my neighboring property small bungalow was demoed so that they could build a  story mcmansion	1
it is currently an empty lot	1
i just received a ladbs  day written notice of permit application for a basement excavation to the depth of  feet located only -    from the property line	1
i am concerned about possible damage to my bungalow property as a result of this work including subsidence	1
do i have any rights in this matter	1
will the permit department consider my concerns when making their decision or am i at the mercy of the developer	1
injured my leg  years ago	1
received letter from attorney if wanted settle my medical	1
i moved  years ago couldnt survive  off  income	1
moved in with family	1
havent bben doctors or attorney since i moved	1
i do excerise they taught me and still use the h-wave machine they gave me for my leg	1
am i legally obligated to settlement  or should i see a doctor again	1
my attorney has not answered my calls past  months since received letter from his office	1
i have recently found out about a debt to the office of personel management that was not disclosed to me for over  yrs	1
six offenders list how can i get off ive been on there sense i am not a repeat offender and i was young	1
my husband wants a divorce	1
he is living in another state and we have a child togwther under	1
looking for advice	1
need to know what forms and if i can get this done cheaply	1
i have been served with a sum- on a case that involves more than $	1
i have contacted the plaintiff attorney	1
and offered them some money to settle the case	1
he has sent my offer to his client and waiting for reply	1
in the mean time he has given me  days extension to file a response to sum-	1
two questions  can he just give me the extension	1
does the extension needs to filed with the court	1
im a minor in ca i do not want to live with my parents what can i do	1
theres family problems i dont talk to any of my parents and they dont talk to me	1
what motion i need to file for a the court to pay for experts witnesses for a defendant	1
my wife now wants a divorce	1
my wife wants to buy me out of a fully paid house	1
i tolled her that i will refuse and leave it up to the judge	1
now also i have a monthly annuity plan where i get  a month and i can actually cash it out anytime or divide it in some fashion	1
thus was wondering if the a judge might consider the two item as a package thus the annuity would not necessary be divider in half	1
my wife is under the assumption that there are two different items	1
thus the annuity must be divided in half	1
i would prefer to hold on to the fully paid house	1
i would give her   of the sales value of the house from the annuity which can be cashed in anytime	1
im a greencard holder  can i study outside us for  months  times a year and comeback to us only for  months	1
hi i have my permanent greencard for  years im originally from costarica and i wasplanning to study and get my bachelor there since is cheap by going  months on spring  comeback us for  months and  months on fall is possible that i get in trouble	1
what about if i go every year just one time  but  months	1
please explain me this clearly because there is a criteria in which i they value your stay abroad as temporary	1
fiancee had interview and was approved on june nd but needed one more document	1
sent in and consulate received on june th because he was already approved and not actually applying for a visa per se was he affected by the technical glitch at the consulate or would he still get his k on time june nd	1
what exactly is a walk-thru warrant	1
i would like to know all about officer requested walk-thru warrants	1
what are some possible reasons for why this type of warrant might be issued	1
do i need a real estate attorney	1
started a loan mod	1
process in	1
owed ~ $k	1
bank offered a  month trial told it was the st step to assure a permanent mod	1
after  months we asked what now and were told to keep making payments as they processed our requests	1
fast forward to july  abruptly denied our request  posted an aug	1
auction date	1
hired a firm to stop auction and process the mod	1
we started in	1
offered another trial period balance had risen to $k	1
st we made the st payment of	1
this week offered a mod	1
new balance $k	1
by giving us the run around for  months this bank has increased balance $k  taken $k in cash via western union w  no statements or accounting given to us showing how or where these payments were applied nor any accounting on the balance owed	1
we have  days to sign and get back their offer	1
loan $k stated income neg am led to believe we could convert to a fixed rate after a year	1
it was sold to this company within months of closing	1
im subleasing and the sub lessor parks in my garage and hits something that causes a scratch to her car	1
she is claiming we are responsible for the damage and denying that she hit anything and that the scratches are from our things falling on her car	1
but her car has a huge scratch	1
how do i get paid for services fromn a company that went bankrupt	1
trustee removed by judge granted mebeneficiarytemporary trustee until next court date	1
how do i get access to accounts	1
trustee violated terms so the judge granted me as temporary trustee and ordered him to show accounting at the next court date	1
in court she ordered him to not in any way disperse the trust and that i will act as temporary trustee and he was to comply with whatever i needed	1
she then ordered that his attorney help me with any paperwork or questions i might have as i was representing myself he told her   yes your honor i will help her	1
after court he told me he would call me tuesday weeks ago and that he would have the necessary paperwork filed for the judge by that wednesday	1
when i asked what paperwork needed to be filed he told me he would explain everything tuesday	1
its now been  weeks he hasnt returned any of my calls	1
how do i gain access to the accounts to act as temporary trustee	1
the judge granted me this as i rely on a monthly deposit from the trust to help with rent which is coming up on the st and no one will get back to me	1
im the plaintiff in a	1
c where dcan i find a good lawyer	1
can real property  a home be transferred to a minor in california	1
if yes what the process	1
what proceedure do i use to evict tenant from one of my rentals	1
i have already issued tenant  day notice	1
tenant refuses to leave premises what is the next step or form to use	1
what kind of a lawyer does my sister and husband need regarding bank rent owed  credit card owing	1
they have no money	1
am i gonna be able to fight this is it gonna be hard	1
i just got a letter from court saying i have to go in september ive never heard anything about this they havent sent me anything until now why is that	1
i got a complaint filled against me for pc pc pca  pcg	1
is this bad can i fight it	1
is there a pro bono probate lawyer in sacramento that is willing to get paid after the judgement	1
in a nutshell my brother is the trustee on my dads trust and he gave me a house in	1
he said i will put both our names on it so when i die it will just go to you	1
he turned  this year  however i have reason to believe that i am in that trust and that he should have done that anyway	1
i have been looking into this matter for the last  months and found that i am not on the grant deed	1
he came to me in oct	1
and asked me to move into the house and pay $	1
a month rent	1
i believe that in light of this i would be entitled to all the rent monies paid plus interest because it would have broken the    no profit rule	1
he is very finacially capable of making this right	1
i am going to try to get him to sign a grant deed putting it in my name	1
if this strategy does not work then i will have no choice but to take him to civil court and have him surrender the house to me	1
it was a verbal agreement that he gave me the house thankgiving day  and i was to pay all bills	1
how can you find out if a living trust has been established and what type it is	1
can divorce become legally final if spouse does not sign the final settlement paper after a length of time	1
i filed for divorce in oct	1
settlement agreed upon in june  but no final papers were signed at the time	1
spouse given ownership of  businesses	1
i was to keep my k retirement	1
fast forward to april  spouse lost the businesses sold off contents took the funds and moved out of state	1
cannot get response from spouse with regard to signing off on the final settlement	1
if i go to a judge to make a settlement request my lawyers fear is that they will re-nogotiate the settlement based on what is now the only asset left i	1
e   my k    are there any other options available	1
my father passed away leaving no will	1
the house is under his name however my brother and i want to take over the title	1
how can my husband write a petition for writ of habeas where can he find information	1
my husband was told that he needs to write this petition but he doesnt know what that is or where to look for information we would like some information please this is the first time hes been in prison or arrested so we are kind of need to all this	1
as buyers we have cancelled our escrow due to the inspections	1
in the rpa it states we have to provide those reports	1
to the seller	1
is the sellers agent able to give those reports to the next buyer	1
back in  in california i filled for divorce and sole custody of my then  month old daughter	1
judge gave the father	1
supervised visitation	1
im guessing due to a current restraining orderdomestic violenceand drug charges	1
we agreed for the supervisor to be my dad	1
now  he saw her many  times in  years	1
he has been in and out of jail numerous amounts of time in those years	1
what can i do to get him out of her life for good	1
on an affidavit for collection of personal property california probate code section  can the state of death be	1
the person died in ri but lived in ca and did not have tods on file for brokerage accounts	1
on questions  it askes   in the county of  state of california	1
this needs to be changed to rhode island	1
is there a better form needed for this	1
can hubby  i be on deed if we pay mortg  all utilities but grandma paid deposit	1
we will all live together	1
my gma wanted us to live together so she could end her life with family and not in a senior home	1
our funds were depleted by my layoff but we intend to pay all monthly bills incl mortgage	1
we want her to simply live and enjoy herself	1
her atty feels the title should only have her name in the event anyone questions the arrangement and the funds from the trust being used i was already gifted items from the trust prior to purchase of house	1
hubby and i dont feel comfortable with our names not being on deed from the beg b c if something happens to gma we could be put out or lose the house	1
she agreed to amend the trust and leave the house to only me but im still not comfortable with that b c if something happens to me my husband and daughter will have no legal standing and would lose the house	1
if she and her atty dont want to add us on the deed from the beg i would at least like my and my husbands name on the amended trust thats in effect after her passing	1
is this doable	1
can i skip the tow fee after chp towed car	1
my boyfriend was driving unbeknownst to him with a suspended license	1
they towed the car but before they did he asked if i could drive the car my license is not suspended i was with him in the car and they told him no because he was the registered owner	1
is this right	1
why wouldnt they let me drive the car	1
taking up mba but i dont have much work exp will it give me a chance to get an hb visa	1
i dont have much work experience but an agency required me to get an mba before i can acquire a hb what should i do	1
will it give me a chance to get an hb	1
and right now im almost finished with my mba	1
i am put $ in for a purchase but  of us are buying	1
how do we hold title so that my initial $ comes back to me on sa	1
status for the certificate of appealability or coa and the briefing schedule	1
am i eligible to file an application with the immigration centee for my wife to have a green card	1
i have a class a misdeminor but i do not have any jail time just  months probation and some community service hour no felony offence or any other conviction prior	1
i am a veteran	1
my wife is an international student	1
is my misdeminor charge going to get my application reject or deny	1
or what do i have to do	1
my mothers estate was settled  months ago and no disbursement has been made	1
my aunt was the original poa but my mother had her lawyer remove her and made me poa one month before she died	1
my aunt took me to court and after  months of nasty accusations i turned the poa back to my aunt	1
she and her lawyer have dragged it thru the court system for  yrs and accused me of stealing money by mishandling the trust	1
nothing was proved and both her and her lawyer were fined by the judge for delaying court proceedings	1
my lawyer finally got tired and quit and had to take my aunt to court to get paid from the trust	1
the court closed  this case  months ago and my aunt and her attorney have ignored all contact disbursement has not been made and they are refusing to present accounting	1
we cant afford a lawyer and i dont know how to get our money	1
if there is any	1
velinda r	1
can an executrix of my moms will put the daughter who is taking care if her elderly mother out if the house	1
can a buyer cancel back out of an executed residential purchase agreement for   no reason   according to california law	1
detective want me to come down to police department to answer question about check fraud what should i do	1
i deposit a check that i was given to me person that was invest in doing business with on promotion an event at my night club	1
the funds clear i withdrew the funds outnow this happen in may  now thers an investigation on the matter what shuold i do	1
how do i get lost bankruptcy papers filed in fresno county	1
how much is to register the trademark	1
i want to get a trademark for our hair business in usa	1
how much is it	1
found an uncashed $k check  among our paperwork	1
how do we collect the money owed to us	1
money that should have been used as down payment of our home	1
did some research of our escrow paper and found out it was never used	1
bank said to find the issuer and have them issue another	1
company has given us the run around	1
doesnt escrow companies have insurance to cover issues like this	1
is there a law that says when an earnest money check is supposed to be cashed upon acceptance of an offer	1
i am in a dispute over the return of my deposit with a builder	1
this was a non-contingent contract that we withdrew our offer on	1
the builder claims they accepted the offer on march  and that we withdrew on march  so we are not entitled to our deposit back	1
however we were never notified it had been accepted nor did we receive a signed copy of the contract	1
our deposit was not cashed until march  two days after submitting our withdrawal	1
in our contract it states that the deposit shall be cashed upon acceptance	1
so i was wondering if there is a specific timeframe by which they had to deposit that money if they claim to have accepted on the th	1
i need suggestion for f dependent or h	1
i was on my opt expired on july    and i am in  days grace period right now	1
my husband is f- status right now but his h starts from st october	1
what would be your suggestion if i apply for f dependent right now and after then h	1
do california loan modifications need to be notarized by all parties and filed with the county recorders office	1
i have a mers trust deed dated in	1
two loan modifications have occurred but they werent filed with my county	1
does the th amendment apply to the appeals process	1
do liens transfer to new owners after reo foreclosure	1
i am think of purchasing a reo foreclosure which has a $k lien on the property from the county	1
the former property owner is named on the lien but the lien date is after the foreclosure date	1
would i be responsible to pay this lien should i become the new owner	1
is it a violation of appropriation of name if i publish a book using a pen name the same as a celebrities true name	2
i would think it is but then again no matter what your pen name is someone with the same name exists and pen names are very commonly used	2
my follow up question would be a misspelling of the celebrities name for example his name is john doe could the famous actor john take civil actions against me for using the pen name of johnathan doe	2
to expand on the absurdity of the law would an actor have grounds for rights of publicity against my novel if i was born as john doe	2
no i wouldnt think so	2
what if i legally changed my name to my pen name of john doe would there be grounds there	2
is it true that fl can only be used in child support cases	1
i have a custody divorce case in ventura county court	1
but im living in ga with my two children	1
i was given sole physical and legal custody of my kids in feb  and have traveled to ca three times since feb for court appearances	1
i am in a extreme financial hardship and cannot afford to fly to ca for my court hearing    with regards to the divorce	1
i tried filing fl based on the reason aforementioned but was informed i could not file it and would have to appear in court	1
do i have any other options aside from having to be a no show in court	1
if the true owner to my primary residence deed is not found  svcg cos in  yrs do i have a case to claim the deed	1
i have perm alimony which decreases over time	1
can i ask for more alimony if i am homeless	1
our aunt died and left mo will nor had any assets	1
do i need to file any document ts to probate	1
i have a property i bought it before my marriage if i get a divorced what will happen with the property	1
hi-i am a proffessional british artist	1
i have a large british agent	1
they sell all my work in england	1
if i wanted to	1
paint in usa and invoice my british agents- would this be classed as working in usa	1
what visa do i need	1
please tell me what cr-- meand	1
i was married for  years	1
i make k - she makes k	1
how long will i have to pay	1
where can i find the rules	1
can a  year old get arrested for physically abusing his much younger sisters	1
what is a corporate resolution authorizing filing of the petition	1
what does petition to set aside estate without administration mean	1
what is the limit of congressional delegation of power to the executive	1
what is the process to request re sentencing under prop	1
can a court appointed administrator of an estate that is tenants in common   each except a offer with one signature	1
the second party now has a poa and are contesting ownership their attorney supposedly has put a hold on the sale of the property i have no notification from their attorney on this action nor do i have a copy of the poa or does our listing agent should they have submitted these notifications to me and to our agent	1
my ex wife filed bankruptcy	1
we have a condo that i have been paying for  years she included this in bankruptcy	1
divorce agreement was that the condo was to be sold and proceeds divide	1
there was not equity because of interesst only loan	1
the monies owe was more that the value of the condo	1
will i lose the condo	1
i have remarried	1
and i dont want to lose the condo	1
imake the payments faithfully	1
simultaneous death law in california	1
husband and wife are killed in an automobile accident	1
the wife has an ira at a ca	1
financial institution	1
husband is beneficiary on the ira	1
does the money go to the wifes estate or the husbands estate	1
can a homestead filed on a house prior to a tax lien protect some equity	1
it says tax period december  but the interest started in october  how can you get charged interest before dec	1
should we file taxes jointly or separate	1
my wife and i got married in august   im a us citizen and my wife is undocumented from mexico we are going to start the immigration process in the next couple of weeks	1
we are just waiting for her record from the fbi cardboard finger printing	1
we also have three us citizen children	1
we are about to file our  tax return my question is for immigration purposes do we have to file jointly or could we file separately	1
its a really big difference return if we file separately instead of married	1
will it effect the immigration process if we file separately	1
my father deeded me the family home	1
he died    years ago	1
now my siblings are requesting i sell the house	1
my father deeded me the family home in	1
he died -  years ago	1
now an estranged sibling is wanting money for the house	1
does he have a legal right to it	1
after a person has a durable power of attorney in place is it a problem for them to create a new will and trust	1
a lady was helping me to buy a mobile home and i pay her  but we did not apply can i have my money back	1
she told us we will apply for sure so we trust in her	1
i pay her  dollar she did not gave me a receipt the owner of the mobile home sold the house before now she doesnt want to give me my money back	1
i went to the mobile park office and they told me the application was incomplete and also some of the information she gave to the office is fake she lie in the application i told her we dont have a ssn and she said it is not a problem	1
i think we deserve my money back because she did not do anything to help i lost the opportunity to buy that house	1
i talk to her and ask her about my money she said shes not going to give me my money	1
theres any way i can get my money back	1
can an ex-spouse file now to change a child support order that�s  years old	1
i have a support order stating $xxxx	1
xx a month for child support for  children	1
it is not broken down per child and over time  of the children turned  and the ex-never filed until now to change it	1
he was failing to pay the stated amount and now we are going back to court and his attorney says that he�s not required to pay that back support because the kids turned  and it should have been changed	1
can they do that without doing income and expense forms each time a child turned	1
during a divorce what bills is my husband required to pay since hes the sole income provider until divorce is final	1
property owned joint tendency	1
is it legal for me to shut off utilities while other owner is occupying	1
just want to get utilities out of my name and responsibility for payment	1
my spouse left me i have not way to contact	1
can i file for legal seperation so i can save my home	1
can a police officer search your house before the warrant arrives	1
does a father have to pay back pay child support once paternity is established	1
this is in ca	1
the babys father refused to add me to his health insurance while i was pregnant and is not on the babys birth certificate	1
he said he is going to take me to court so i would like to know if once paternity is established if he will have to pay back pay child support from the childs birth	1
i am on ebt and medi-cal and i have asked him over and over for financial help and he will not help unless i agree to work things out with him	1
he also took my car and left me and my child without a car for transportation	1
i took him to court for the car but he has also refused to pay that	1
i was in a car accident in my personal car for work errand	1
is my employer responsible to fix and or pay for my car	1
no one was injured and no other cars where involved	1
i hydroplaned and hit the center divider	1
i was convicted back in  and i am trying to finds copies of my appeal where would i go	1
back in  i was convicted of ll and my probation was revocted dominic eyhrabid attorny was my appeals attorny and i need copies of my appeal where would i go to get them	1
if a name is trademarked by a company are we allowed to use it as the name for our non-profit organization	1
we currently have a student organization at ucla with a great name and we are working on developing it into a non-profit organization	1
unfortunately we recently learned that this name has been trademarked by a company based in canada	1
are we still allowed to use the name for our non-profit	1
we are not sure if it would be appropriate to get their consent for using the name or if we would be able to create the non-profit under our family name a simply operate under the group name we have been using	1
how do i get the living trust of my uncle	1
my uncle passed away and had a living trust	1
